Ambit_InchiKey,Original_Entry_ID,Entrez_ID,Activity_Flag,pXC50,DB,Original_Assay_ID,Tax_ID,Gene_Symbol,Ortholog_Group,SMILES,base_rdkit_smiles
CVZYBAOYASKAEB-LQFNOIFHNA-N,CHEMBL1453834,1559,A,5.7,chembl20,737826,9606,CYP2C9,un28,ClC1=C(SC=2C1=CC=CC2)C(=O)NC=3C=C(C=4OC5=C(N4)N=CC=C5)C=CC3,O=C(Nc1cccc(-c2nc3ncccc3o2)c1)c1sc2ccccc2c1Cl
GYMVFMVRVJVJTJ-UHFFFAOYNA-N,CHEMBL3213815,1559,N,4.9,chembl20,737826,9606,CYP2C9,un28,O=C1C(C(=O)CC(C1)(C)C)C=NCCC2=CC=C(OC)C=C2,COc1ccc(CCN=CC2C(=O)CC(C)(C)CC2=O)cc1
WXDPBEUTMVLGPI-YHMJCDSINA-N,CHEMBL1478772,1559,N,4.8,chembl20,737826,9606,CYP2C9,un28,S1C(CN2C=3N=C(N=CC3N=CC2=O)NCC)=CC=C1,CCNc1ncc2ncc(=O)n(Cc3cccs3)c2n1
DSENVSORJPEBJV-PKSOQXRJNA-N,CHEMBL1742267,1559,N,4.9,chembl20,737826,9606,CYP2C9,un28,FC(F)(F)C(O)CN(C(=O)NC=1C=CC=CC1)CC2=CC=CC=C2,O=C(Nc1ccccc1)N(Cc1ccccc1)CC(O)C(F)(F)F
PZJLBCXLHBHVIV-PDWSVUOVNA-N,CHEMBL1390207,1559,N,4.95,chembl20,737826,9606,CYP2C9,un28,S(=O)(=O)(C=1C(=NC(O)=C(C1)C#N)N)C2=CC=C(C=C2)C,Cc1ccc(S(=O)(=O)c2cc(C#N)c(O)nc2N)cc1
BXCQFCMBKWXNSL-UHFFFAOYNA-N,CHEMBL1507424,1559,N,4.95,chembl20,737826,9606,CYP2C9,un28,S=C1N(C(=O)C(C(=O)N1C)=CC=2OC(N3CCCCC3)=CC2)C,CN1C(=O)C(=Cc2ccc(N3CCCCC3)o2)C(=O)N(C)C1=S
PVZJYXXPEOJTDW-UHFFFAOYNA-N,CHEMBL1337787,1559,A,5.05,chembl20,737826,9606,CYP2C9,un28,S(=O)(=O)(NC(C(=O)N1CCN(CC1)C2=CC=CC=C2)C3=CC=CC=C3)C=4SC=CC4,O=C(C(NS(=O)(=O)c1cccs1)c1ccccc1)N1CCN(c2ccccc2)CC1
ASBJUFFUXNNWAT-GPQMBLKYNA-N,CHEMBL1571807,1559,A,5.8,chembl20,737826,9606,CYP2C9,un28,S1C(C=2N=C(NC2C=3SC=CC3)C4=CC(N(=O)=O)=CC=C4)=CC=C1,O=[N+]([O-])c1cccc(-c2nc(-c3cccs3)c(-c3cccs3)[nH]2)c1
SKTUPDZJPSRFKF-UHFFFAOYNA-N,CHEMBL1594284,1559,N,4.95,chembl20,737826,9606,CYP2C9,un28,S1C(C(=O)C2=C(N(C(O)=C2O)C3=NOC(=C3)C)C4=CC(O)=CC=C4)=CC=C1,Cc1cc(-n2c(O)c(O)c(C(=O)c3cccs3)c2-c2cccc(O)c2)no1
DKLXCZQFRIHSAE-UHFFFAOYNA-N,CHEMBL1438771,1559,N,4.9,chembl20,737826,9606,CYP2C9,un28,O(C=1N=C(N=C(C1)C)C2=CC=CC=C2)C3=CC=CC=C3,Cc1cc(Oc2ccccc2)nc(-c2ccccc2)n1
BWUDWSULOHFXOD-QWQFSXNHNA-N,CHEMBL3212049,1559,A,5.6,chembl20,737826,9606,CYP2C9,un28,S1C(C(=O)N/N=C/C=2C=C(OCC3=CC=CC=C3)C=CC2)=CC=C1,O=C(N/N=C/c1cccc(OCc2ccccc2)c1)c1cccs1
HCNMYIOLLLUCCQ-LILDFLRNNA-N,CHEMBL1700705,1559,N,4.45,chembl20,737826,9606,CYP2C9,un28,S(=O)(=O)(N1CCOCC1)C2=C(N3CCN(CC3)C(=O)NC(C)C)C=CN=C2,CC(C)NC(=O)N1CCN(c2ccncc2S(=O)(=O)N2CCOCC2)CC1
TZETTXCQGUZLKW-UHFFFAOYNA-N,CHEMBL1361857,1559,N,4.65,chembl20,737826,9606,CYP2C9,un28,O=C1N(C(=C(C(=O)C1)C(=O)C)C=2C=3C(C=CC2)=CC=CC3)C4=CC=CC=C4,CC(=O)C1=C(c2cccc3ccccc23)N(c2ccccc2)C(=O)CC1=O
CUFPFUHOCYNHNB-MPIMZMORNA-N,CHEMBL1409258,1559,A,5.35,chembl20,737826,9606,CYP2C9,un28,S(CC=1N=C(OC1C)C2=C(F)C=CC=C2)CC(=O)NCC=3C=C4OCOC4=CC3,Cc1oc(-c2ccccc2F)nc1CSCC(=O)NCc1ccc2c(c1)OCO2
GTMZLJUZLZQSLC-MHWRWJLKNA-N,CHEMBL1980031,1559,A,5.25,chembl20,737826,9606,CYP2C9,un28,O=N(=O)C=1C=CC(N/N=C(/C2=CC(N)=CC=C2)\C)=CC1,C/C(=N\Nc1ccc([N+](=O)[O-])cc1)c1cccc(N)c1
OOIQVANQPUBVEG-UHFFFAOYNA-N,CHEMBL1505574,1559,N,4.65,chembl20,737826,9606,CYP2C9,un28,ClC=1C=CC(NCC=2N(C(SCC(OC)=O)=NN2)C3=CC=CC=C3)=CC1,COC(=O)CSc1nnc(CNc2ccc(Cl)cc2)n1-c1ccccc1
GGPILWYCLXYGIM-DJKKODMXNA-N,CHEMBL3214238,1559,A,5.4,chembl20,737826,9606,CYP2C9,un28,N1(C(=C(C=C1C)/C=N/N2C=NN=C2)C)C3=CC(=CC=C3)C,Cc1cccc(-n2c(C)cc(/C=N/n3cnnc3)c2C)c1
GSRYQCFTGNFRHF-LNNLXFCONA-N,CHEMBL1611508,1559,A,5.65,chembl20,737826,9606,CYP2C9,un28,S1C(C(=O)N(CC=2C(O)=NC=3C(C2)=CC(=CC3C)C)CC=4OC=CC4)=CC=C1,Cc1cc(C)c2nc(O)c(CN(Cc3ccco3)C(=O)c3cccs3)cc2c1
RFAJSNFWGQAIEA-NDYKXECSNA-N,CHEMBL1742361,1559,N,4.85,chembl20,737826,9606,CYP2C9,un28,BrC1=CC=C(C=2N(NC(=S)N)C(=CC2)CCC(O)=O)C=C1,NC(=S)Nn1c(CCC(=O)O)ccc1-c1ccc(Br)cc1
PJXDUYVISXRGNQ-RLJVCMIWNA-N,CHEMBL1336412,1559,A,5.15,chembl20,737826,9606,CYP2C9,un28,ClC1=CC=C(/C=C(/C=2NC=3N=CC=CC3N2)\C#N)C=C1,N#C/C(=C\c1ccc(Cl)cc1)c1nc2cccnc2[nH]1
CQAZSXLFKOPBIY-UHFFFAOYNA-N,CHEMBL270903,1559,A,5.89,chembl20,473931,9606,CYP2C9,un28,C1(=CC=C(C=C1)S(=O)(=O)C)CN2C=C(C=3C=CN=CC3)C=N2,CS(=O)(=O)c1ccc(Cn2cc(-c3ccncc3)cn2)cc1
DIFUBFFNPFPSMQ-JOCHJYFZNA-N,CHEMBL1603665,1559,N,4.7,chembl20,737826,9606,CYP2C9,un28,O[C@@H](CC1=NC(=CC=C1)CCC(=O)C=CCCCCCC)CCCCO,CCCCCCC=CC(=O)CCc1cccc(C[C@H](O)CCCCO)n1
NZTFKOHUTXYYJC-NDKGDYFDNA-N,CHEMBL1583603,1559,A,5.05,chembl20,737826,9606,CYP2C9,un28,S1C(=NN=C1NC(=O)C=2C=CN=CC2)C3CC3,O=C(Nc1nnc(C2CC2)s1)c1ccncc1
KTPIJEJNSHMALF-MRSUPTMINA-N,CHEMBL1522767,1559,A,5.0,chembl20,737826,9606,CYP2C9,un28,O(N=C(N)C1=CC(N(=O)=O)=CC=C1)C(=O)CC2=CC=C(C3=CC=CC=C3)C=C2,NC(=NOC(=O)Cc1ccc(-c2ccccc2)cc1)c1cccc([N+](=O)[O-])c1
LLFCMZABEMLGJR-UHFFFAOYNA-N,CHEMBL1453185,1559,N,4.8,chembl20,737826,9606,CYP2C9,un28,S(=O)(=O)(NCC=1C=CC(C(=O)N2CCCC2)=CC1)C3=CC=C(F)C=C3,O=C(c1ccc(CNS(=O)(=O)c2ccc(F)cc2)cc1)N1CCCC1
YHWFKGRHVXBCSC-CXUHLZMHNA-N,CHEMBL1333156,1559,A,5.7,chembl20,737826,9606,CYP2C9,un28,S(=O)(=O)(NC(C=1C=CC(=CC1)C(OC)=O)/C(=C/CCC)/CCC)C=2SC=CC2,CCC/C=C(\CCC)C(NS(=O)(=O)c1cccs1)c1ccc(C(=O)OC)cc1
DOIZNVFBSUQVLL-DHYKFQHDNA-N,CHEMBL1438916,1559,A,5.5,chembl20,737826,9606,CYP2C9,un28,S=C1N(/C=C(/C(=O)C2=CC3=C(C=C2)C=CC=C3)\C#N)CCN1,N#C/C(=C\N1CCNC1=S)C(=O)c1ccc2ccccc2c1
KKDBAMNJYYWTNL-UHFFFAOYNA-N,3234412,1559,A,6.40001,pubchem,883,9606,CYP2C9,un28,O=C(N1CCC2(CCN(CC2)CC3=CC=NC=C3)CC1)COC,COCC(=O)N1CCC2(CCN(Cc3ccncc3)CC2)CC1
CDBIFXIBDWEFQW-UHFFFAOYNA-N,CHEMBL1554243,1559,N,4.9,chembl20,737826,9606,CYP2C9,un28,FC(F)(F)C1=CC(CN2CC3(C2)CCN(CC3)C(=O)COC)=CC(=C1)C(F)(F)F,COCC(=O)N1CCC2(CC1)CN(Cc1cc(C(F)(F)F)cc(C(F)(F)F)c1)C2
JTWKEZBNKHBDAW-PKSOQXRJNA-N,CHEMBL1600564,1559,A,6.4,chembl20,737826,9606,CYP2C9,un28,O(C1=CC=C(C2=C3C(=CC=C2)C=CC=C3)C=C1)C(C(=O)O)(C)C,CC(C)(Oc1ccc(-c2cccc3ccccc23)cc1)C(=O)O
WWUZIQQURGPMPG-QOQDJSECNA-N,CHEMBL1453208,1559,N,4.4,chembl20,737826,9606,CYP2C9,un28,O[C@@H]([C@@H](N)CO)/C=C\CCCCCCCCCCCCC,CCCCCCCCCCCCC/C=C\[C@@H](O)[C@@H](N)CO
AJVXVYTVAAWZAP-UHFFFAOYNA-N,CHEMBL580421,1559,N,4.6,chembl20,737826,9606,CYP2C9,un28,CC1(C2C(=NC1=O)C=3C(C(C2=O)=O)=CC=CC3)C,CC1(C)C(=O)N=C2c3ccccc3C(=O)C(=O)C21
DWBVBONATVNRGC-UHFFFAOYNA-N,CHEMBL151037,1559,A,5.19,chembl20,51532,9606,CYP2C9,un28,C=1(N(N=CC1)C)C=2C=CC(=CC2)OCCCC,CCCCOc1ccc(-c2ccnn2C)cc1
KZFDZCIQEBDPCT-GUHWYDPSNA-N,CHEMBL1611048,1559,A,6.0,chembl20,737826,9606,CYP2C9,un28,ClC1=CC=C(SC2=C(NC(=O)CSC3=NC(=NN3)N)C=CC=C2)C=C1,Nc1n[nH]c(SCC(=O)Nc2ccccc2Sc2ccc(Cl)cc2)n1
LVWVNNWHCFOOJW-GPQMBLKYNA-N,CHEMBL1361797,1559,A,5.15,chembl20,737826,9606,CYP2C9,un28,S1C(=NC(C2=CC=CC=C2)=C1)NC(=O)C3=CC(N(=O)=O)=CC=C3,O=C(Nc1nc(-c2ccccc2)cs1)c1cccc([N+](=O)[O-])c1
PMAZADZZLLTHIC-UHFFFAOYNA-N,CHEMBL1483608,1559,A,5.45,chembl20,737826,9606,CYP2C9,un28,O(C=1C=C2C(C=3C(C2=NN)=CC(OC)=CC3)=CC1)C,COc1ccc2c(c1)C(=NN)c1cc(OC)ccc1-2
SWMNSABUWYKPAU-ZUQFMBHRNA-N,248466,1559,A,5.5,pubchem,883,9606,CYP2C9,un28,S(=O)(=O)(N)C=1C=C(/N=N/C=2C3=C(C(N)=C(OC)C2)C=CC=C3)C=CC1,COc1cc(/N=N/c2cccc(S(N)(=O)=O)c2)c2ccccc2c1N
IDQBMFOGOQZSNT-QXYMKYIANA-N,CHEMBL1557851,1559,A,5.45,chembl20,737826,9606,CYP2C9,un28,FC=1C=CC(NC2=NC(=NC(N)=C2N(=O)=O)NCC3=CC=C(C=C3)C)=CC1,Cc1ccc(CNc2nc(N)c([N+](=O)[O-])c(Nc3ccc(F)cc3)n2)cc1
OODWDKOVTOSKAX-UHFFFAOYNA-N,CHEMBL1490024,1559,A,5.3,chembl20,737826,9606,CYP2C9,un28,ClC1=C(CN2C=3N=CN=CC3N=C(C2=O)C4=CC(F)=C(F)C=C4)C=CC=C1,O=c1c(-c2ccc(F)c(F)c2)nc2cncnc2n1Cc1ccccc1Cl
NJBQVRBAOLADEO-UHFFFAOYNA-N,CHEMBL1308408,1559,A,5.45,chembl20,737826,9606,CYP2C9,un28,ClC1=CC=C(CN2C(=O)C(C=3SC=4C(N3)=CC=CC4)=CC=C2)C=C1,O=c1c(-c2nc3ccccc3s2)cccn1Cc1ccc(Cl)cc1
FVJRBJIENDRNBE-UHFFFAOYNA-N,CHEMBL1188431,1559,A,6.7,chembl20,737826,9606,CYP2C9,un28,S(C=1C=2C(C=CC1)=CC=CC2)(=O)(=O)NCCCCCCN,NCCCCCCNS(=O)(=O)c1cccc2ccccc12
LTYDTUSBEKFFJD-UHFFFAOYNA-N,CHEMBL1575145,1559,N,4.65,chembl20,737826,9606,CYP2C9,un28,ClC1=C(CN2C(=O)C(N(=O)=O)=CC(C(F)(F)F)=C2)C(Cl)=CC=C1,O=c1c([N+](=O)[O-])cc(C(F)(F)F)cn1Cc1c(Cl)cccc1Cl
RYNTXOSYMIOQJA-YAQRNVERNA-N,CHEMBL1601104,1559,A,5.45,chembl20,737826,9606,CYP2C9,un28,N1C2=C3C(N=C1C(C)C)=CC=CC3=CC=C2,CC(C)C1=Nc2cccc3cccc(c23)N1
FXHPOKRVZPKWCI-GPQMBLKYNA-N,CHEMBL1486231,1559,A,6.45,chembl20,737826,9606,CYP2C9,un28,S(=O)(=O)(N(CC(=O)NC1=CC(F)=C(F)C=C1)C)C=2C3=NSN=C3C=CC2,CN(CC(=O)Nc1ccc(F)c(F)c1)S(=O)(=O)c1cccc2nsnc12
PSOFLBHWUXTHTE-WYUMXYHSNA-N,CHEMBL2349349,1559,N,4.71,chembl20,953480,9606,CYP2C9,un28,C=1C=CC(=CC1C=2N=C(SC2)O)NS(C3=CC=CS3)(=O)=O,O=S(=O)(Nc1cccc(-c2csc(O)n2)c1)c1cccs1
MSDMFDCUCAYBKZ-UHFFFAOYNA-N,CHEMBL1319093,1559,A,6.1,chembl20,737826,9606,CYP2C9,un28,ClC1=C(C2=C(N(CC=3OC=CC3)C)N=CN=C2)C=CC=C1,CN(Cc1ccco1)c1ncncc1-c1ccccc1Cl
IRXAEZFKUGBIIX-UHFFFAOYNA-N,CHEMBL2335291,1559,A,5.6,chembl20,943151,9606,CYP2C9,un28,C=1C=CC=2C(C1)=CC=C(N2)C#CC=3N=CC=CC3,C(#Cc1ccc2ccccc2n1)c1ccccn1
FSIIZGBNOHUXQQ-UHFFFAOYNA-N,CHEMBL1543213,1559,N,4.85,chembl20,737826,9606,CYP2C9,un28,S(=O)(=O)(N1C(C(=O)N2CCCCC2)CCCC1)C3=CC=CC=C3,O=C(C1CCCCN1S(=O)(=O)c1ccccc1)N1CCCCC1
LZAXPYOBKSJSEX-SFHVURJKNA-N,CHEMBL1315589,1559,N,4.9,chembl20,737826,9606,CYP2C9,un28,O[C@@]12C(N(CC1)C3=CC=CC=C3)=NC=4C(C2=O)=CC(=CC4)C,Cc1ccc2c(c1)C(=O)[C@@]1(O)CCN(c3ccccc3)C1=N2
OUYDJLDGKVKXPM-QWOVJGMINA-N,CHEMBL1435765,1559,A,5.5,chembl20,688885,9606,CYP2C9,un28,O(C1=CC=C(C=2C(C3NC(CCC3C)C(O)=O)=CC=CC2)C=C1)C,COc1ccc(-c2ccccc2C2NC(C(=O)O)CCC2C)cc1
NCBSEFLBPQTPAA-VPQZEOPVNA-N,CHEMBL1328527,1559,N,4.95,chembl20,737826,9606,CYP2C9,un28,S1C(C(=O)NC(=S)NC=2N=CC=CC2C)=CC=C1,Cc1cccnc1NC(=S)NC(=O)c1cccs1
FIBTWTLJSKPPQB-UHFFFAOYNA-N,CHEMBL1473743,1559,A,5.3,chembl20,688885,9606,CYP2C9,un28,O(C1C2C3C4(C1C(C32)CCC5(OCCO5)C4)C(OC)=O)CC6=CC=CC=C6,COC(=O)C12CC3(CCC4C5C(C(OCc6ccccc6)C41)C52)OCCO3
DIZRSPDTAORNSB-UHFFFAOYNA-N,CHEMBL1726069,1559,A,7.45,chembl20,737826,9606,CYP2C9,un28,O1C(C(NCC2=CC=CC=C2)(CC=C)C)=CC=C1,C=CCC(C)(NCc1ccccc1)c1ccco1
NDYAXPIAEFCPMJ-UHFFFAOYNA-N,CHEMBL268609,1559,A,6.8,chembl20,737826,9606,CYP2C9,un28,C1(C(C(=NC(=C1C(OC)=O)C)C)C(OCC)=O)C=2C=C(C=CC2)N(=O)=O,CCOC(=O)C1C(C)=NC(C)=C(C(=O)OC)C1c1cccc([N+](=O)[O-])c1
UIUOLJBKZMCRJH-UHFFFAOYNA-N,CHEMBL1602770,1559,N,4.4,chembl20,737826,9606,CYP2C9,un28,OC=1C(=C(N(C1O)CCO)C=2C(OC)=CC=CC2)C(=O)C=3C=CC=CC3,COc1ccccc1-c1c(C(=O)c2ccccc2)c(O)c(O)n1CCO
SUYIANPEKZNQMF-UHFFFAOYNA-N,CHEMBL1315257,1559,A,6.6,chembl20,737826,9606,CYP2C9,un28,FC=1C=CC(C2=NC3=C(N(C2=O)C4CC4)N=C(N=C3)N(C)C)=CC1,CN(C)c1ncc2nc(-c3ccc(F)cc3)c(=O)n(C3CC3)c2n1
KYTWESVWEZNHHD-UHFFFAOYNA-N,CHEMBL1591190,1559,N,4.4,chembl20,737826,9606,CYP2C9,un28,S1C(CN2C=3N=C(N=CC3N=CC2=O)N(C)C)=CC=C1,CN(C)c1ncc2ncc(=O)n(Cc3cccs3)c2n1
DKVNAGXTJUWVGQ-LNNLXFCONA-N,CHEMBL1551841,1559,A,6.0,chembl20,737826,9606,CYP2C9,un28,O=C1N(C=2N=C(N=CC2N=C1C)NC=3C=C(OC)C=CC3)CC4=CC(OC)=CC=C4,COc1cccc(Cn2c(=O)c(C)nc3cnc(Nc4cccc(OC)c4)nc32)c1
WQBPYLPBRLDAFV-UYBDAZJANA-N,CHEMBL1598705,1559,A,5.15,chembl20,737826,9606,CYP2C9,un28,S(O)(O)(=CC=1OC(C(=O)NCC=2OC=CC2)=CC1)=CC3=CC(=CC=C3)C,Cc1cccc(C=S(O)(O)=Cc2ccc(C(=O)NCc3ccco3)o2)c1
KQXKVJAGOJTNJS-OAHLLOKONA-N,CHEMBL87418,1559,N,4.9,chembl20,737826,9606,CYP2C9,un28,C=1(C(OC[C@@H](CNC(C)(C)C)O)=CC=CC1)C2CCCC2,CC(C)(C)NC[C@@H](O)COc1ccccc1C1CCCC1
BXXSKXHMMCTSOW-DVIAZDKANA-N,CHEMBL1533661,1559,A,5.05,chembl20,737826,9606,CYP2C9,un28,ClC=1C(NC(=O)CN2CCN(CC2)CC(=O)NC3=CC=C(OC)C=C3)=CC=CC1,COc1ccc(NC(=O)CN2CCN(CC(=O)Nc3ccccc3Cl)CC2)cc1
BTSFAIHMALGXLY-LQFNOIFHNA-N,CHEMBL1412847,1559,A,5.9,chembl20,737826,9606,CYP2C9,un28,FC(F)(F)C1=C(C=2N=C(NCC3=CC(=CC=C3)C)C=CN2)C=CC=C1,Cc1cccc(CNc2ccnc(-c3ccccc3C(F)(F)F)n2)c1
KCHIZPBQTUVAEF-ULDHRCHENA-N,CHEMBL1601121,1559,A,6.4,chembl20,688885,9606,CYP2C9,un28,S(O)(=O)(=NC1=CC(C2=NC=NC(NCC3=C(OC)C=C(OC)C=C3)=C2)=CC=C1)C,COc1ccc(CNc2cc(-c3cccc(N=S(C)(=O)O)c3)ncn2)c(OC)c1
CCJQOTFFLVAEDM-UHFFFAOYNA-N,CHEMBL1498144,1559,N,4.9,chembl20,737826,9606,CYP2C9,un28,S1C=2C(N(C1=O)CCCOC3=CC=CC=C3)=CC=CC2,O=c1sc2ccccc2n1CCCOc1ccccc1
RSHGQJVBGSTNIS-UHFFFAOYNA-N,CHEMBL1451097,1559,N,4.7,chembl20,737826,9606,CYP2C9,un28,O=C1C(C2=C(C1C)CC(N=C2)(C(OC)=O)CCC)C(C)C,CCCC1(C(=O)OC)CC2=C(C=N1)C(C(C)C)C(=O)C2C
HURUJIPEGVVHKP-QWOVJGMINA-N,CHEMBL1433232,1559,A,5.55,chembl20,737826,9606,CYP2C9,un28,ClC=1C=C(NC(=O)C=2SC=CC2OCC3=CC=C(OC)C=C3)C=CC1Cl,COc1ccc(COc2ccsc2C(=O)Nc2ccc(Cl)c(Cl)c2)cc1
YVIXCNGMJYZEFQ-ORIAQBQTNA-N,5771563,1559,A,7.0,pubchem,883,9606,CYP2C9,un28,O=C1/C(=C(/NNC(=O)C2=CC=NC=C2)\C)/C=CC3=C1C=CC=C3,C/C(NNC(=O)c1ccncc1)=C1/C=Cc2ccccc2C1=O
IEQJLSGPTIUFRS-FQFUPTBWNA-N,CHEMBL2018922,1559,N,4.3,chembl20,813101,9606,CYP2C9,un28,N1C(=NC=2C=C(OC)C=CC12)SCC=3C=CC(=CC3)C(=O)O,COc1ccc2[nH]c(SCc3ccc(C(=O)O)cc3)nc2c1
LZLJERNWBYCFQV-PKSOQXRJNA-N,CHEMBL1299692,1559,A,5.4,chembl20,737826,9606,CYP2C9,un28,ClC1=CC=C(CC=2SC=C(N2)C(=O)NCC3=CC=C(OC)C=C3)C=C1,COc1ccc(CNC(=O)c2csc(Cc3ccc(Cl)cc3)n2)cc1
FDHZUAUQNQDTOP-UYBDAZJANA-N,CHEMBL1359919,1559,A,5.75,chembl20,737826,9606,CYP2C9,un28,S(C(C(=O)NC1=CC(=C(C=C1)C)C)C2=CC=CC=C2)CC(OC)=O,COC(=O)CSC(C(=O)Nc1ccc(C)c(C)c1)c1ccccc1
OCFVWDLBFQUDKL-LILDFLRNNA-N,CHEMBL1611893,1559,A,8.1,chembl20,688885,9606,CYP2C9,un28,N(C=1N=CN=C(C2=C(C=CC=C2)CN(C)C)C1)C3CC3,CN(C)Cc1ccccc1-c1cc(NC2CC2)ncn1
HITBEPQTWWGIFI-UHFFFAOYNA-N,CHEMBL1309860,1559,A,5.1,chembl20,737826,9606,CYP2C9,un28,O(C=1C=CC(C=2N=C(N=C(N3CCN(CC3)C)C2C#N)C=4C=C(C=CC4)C)=CC1)C,COc1ccc(-c2nc(-c3cccc(C)c3)nc(N3CCN(C)CC3)c2C#N)cc1
LDUQIFNJWMVMQZ-VEWCPZSHNA-N,CHEMBL1378322,1559,A,5.1,chembl20,737826,9606,CYP2C9,un28,S=C(NC=1C=C(C=CC1)C)NC(=O)CCC2=CC=CC=C2,Cc1cccc(NC(=S)NC(=O)CCc2ccccc2)c1
VKJSYZKHMLCVAY-UHFFFAOYNA-N,CHEMBL1508636,1559,N,4.75,chembl20,737826,9606,CYP2C9,un28,BrC1C2C=3C(C(C1Br)C2)=C(O)N(C3O)C=4N=CC=C(C4)C,Cc1ccnc(-n2c(O)c3c(c2O)C2CC3C(Br)C2Br)c1
SOOYVNXZKZVAKT-PDJAEHLQNA-N,CHEMBL1434149,1559,A,5.4,chembl20,737826,9606,CYP2C9,un28,S=C(NC1=C(C=CC=C1)C#CC2=CC=CC=C2)NC=3C=CC=CC3,S=C(Nc1ccccc1)Nc1ccccc1C#Cc1ccccc1
IARJQMBKVBUOMR-UHFFFAOYNA-N,CHEMBL1354725,1559,A,5.3,chembl20,688885,9606,CYP2C9,un28,O1C(C(OC(=O)C)C=CC1C#CC2=CC=C(OC)C=C2)COC(=O)C,COc1ccc(C#CC2C=CC(OC(C)=O)C(COC(C)=O)O2)cc1
HJAWKNBVIUDPFZ-LDCVWXEPNA-N,54699177,1559,A,6.19997,pubchem,883,9606,CYP2C9,un28,O1C(=O)C([C@H](CC(=O)C)C2=CC=C(N(=O)=O)C=C2)C(=O)C=3C1=CC=CC3,CC(=O)C[C@H](c1ccc([N+](=O)[O-])cc1)C1C(=O)Oc2ccccc2C1=O
QCJNVVVGENRLKK-UHFFFAOYNA-N,CHEMBL1612133,1559,A,5.35,chembl20,737826,9606,CYP2C9,un28,BrC=1SC(C(OCC=2SC=3C(N2)=CC=CC3)=O)=CC1,O=C(OCc1nc2ccccc2s1)c1ccc(Br)s1
MNWZVYPSPCWCER-LQFNOIFHNA-N,CHEMBL1450781,1559,A,5.85,chembl20,737826,9606,CYP2C9,un28,O(C(=O)C1=CC=C(NC(=O)C=2C=CC=CC2)C=C1)CC(=O)C3=CC=C(OC)C=C3,COc1ccc(C(=O)COC(=O)c2ccc(NC(=O)c3ccccc3)cc2)cc1
ANNWRJXOLOYOMV-UHFFFAOYNA-N,CHEMBL1539107,1559,A,5.2,chembl20,737826,9606,CYP2C9,un28,ClC=1C(N2C(SCC(=O)C=3C=CC(Cl)=CC3)=NC=C2)=NC=C(C1)C(F)(F)F,O=C(CSc1nccn1-c1ncc(C(F)(F)F)cc1Cl)c1ccc(Cl)cc1
FNOIWJKMPBIOGA-HCKMINDGNA-N,CHEMBL1476334,1559,A,6.4,chembl20,688885,9606,CYP2C9,un28,O(CCNC=1N=CN=C(C=2C(=CC=CC2)CN(C)C)C1)C,COCCNc1cc(-c2ccccc2CN(C)C)ncn1
QCHNZJMSGNJZCK-UHFFFAOYNA-N,CHEMBL1494592,1559,N,4.4,chembl20,737826,9606,CYP2C9,un28,ClC1=CC(OC2=NC=3N(C(=O)C(=NC3C=N2)C)CCC#N)=CC=C1,Cc1nc2cnc(Oc3cccc(Cl)c3)nc2n(CCC#N)c1=O
LUCSOYKDBCFVHE-BOFKDWQUNA-N,CHEMBL2115268,1559,A,5.52,chembl20,51549,9606,CYP2C9,un28,C1(C(C=2C=CC=CC2OC1=O)=O)[C@@H](C[C@@H](O)C)C3=CC=CC=C3,C[C@H](O)C[C@@H](c1ccccc1)C1C(=O)Oc2ccccc2C1=O
PUMFEPYRTTZELK-UHFFFAOYNA-N,CHEMBL1451794,1559,A,5.6,chembl20,737826,9606,CYP2C9,un28,BrC1=C(O)C(Br)=CC(CN(CC2=CC(Br)=C(O)C(Br)=C2)C3CCCCC3)=C1,Oc1c(Br)cc(CN(Cc2cc(Br)c(O)c(Br)c2)C2CCCCC2)cc1Br
UOYXGXJBTVISCR-UHFFFAOYNA-N,CHEMBL1352525,1559,N,4.9,chembl20,737826,9606,CYP2C9,un28,S(CC1=C(ON=C1C)C)CC(=O)N2CCN(C=3C(=C(C=CC3)C)C)CC2,Cc1cccc(N2CCN(C(=O)CSCc3c(C)noc3C)CC2)c1C
GPEAABITICTPKB-PKSOQXRJNA-N,CHEMBL1492087,1559,A,5.75,chembl20,737826,9606,CYP2C9,un28,S(=O)(=O)(N(C)C)C=1C=CC(C(=O)NC2=CC=C(C=C2)CN3CCCC3)=CC1,CN(C)S(=O)(=O)c1ccc(C(=O)Nc2ccc(CN3CCCC3)cc2)cc1
DNGSMWKVABJHOC-UHFFFAOYNA-N,CHEMBL1536954,1559,N,4.9,chembl20,737826,9606,CYP2C9,un28,BrC=1SC=2N3C(N4CCN(CC4)CCCOC)=NN=C3CN=C(C2C1)C5=C(Cl)C=CC=C5,COCCCN1CCN(c2nnc3n2-c2sc(Br)cc2C(c2ccccc2Cl)=NC3)CC1
RGHGLIUDJMATHB-NPVYFSBINA-N,3003880,1559,A,5.90001,pubchem,883,9606,CYP2C9,un28,ClC1=C(CSC=2N=C(O)N=C(S)N2)C(Cl)=C(Cl)C(Cl)=C1Cl,Oc1nc(S)nc(SCc2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)n1
